X,Y,OBJECTID,c_ord,arro,qua,xbis,ybis,num,let,typ_voie,lib_voie,seq,sit,type,codact,ens,bio,surf,cc_id,cc_niv,niv47,niv18,niv8,niv2
653309.882200003,6861638.7843,44490,11022,4,15,653309.8822,6861638.7843,13,,RUE,BEAUTREILLIS,1,R,C,SA102,L'AIGUILLE D'OR,0,1,0,,10801,108,4,1
653535.305299997,6861471.8493,44492,11107,4,15,653535.3053,6861471.8493,17,,RUE,ARSENAL,1,R,C,SA505,ROOTS TRAVEL,0,1,0,,10805,108,4,1
652838.336999997,6861477.876,44493,11348,4,16,652838.337,6861477.876,34,,RUE,SAINT LOUIS EN L ILE,1,R,C,SA201,LES BARBES BLEUES,0,1,0,,10802,108,4,1
652458.789700001,6861127.3625,44496,11845,5,17,652458.7897,6861127.3625,29,,RUE,POISSY,1,R,C,CA302,FRANPRIX,0,1,0,,10202,102,2,1
652486.358900003,6861231.1932,44497,11861,5,17,652486.3589,6861231.1932,25,,BD,SAINT GERMAIN,1,A,C,CA111,25,0,1,0,,10201,102,2,1
652240.312700003,6861253.7325,44498,11909,5,17,652238.48927734,6861257.29271485,2,,RUE,MONGE,2,R,C,CA104,AUX MERVEILLEUX DE FRED,0,1,0,,10201,102,2,1
652208.009499997,6861189.0267,44499,11928,5,17,652208.0095,6861189.0267,11,,RUE,MONTAGNE SAINTE GENEVIEVE,1,R,C,CE101,LES EDITEURS REUNIS,0,1,0,,10601,106,3,1
652477.748899996,6861018.5826,44500,11990,5,17,652477.7489,6861018.5826,1,,RUE,ECOLES,1,A,C,CH201,COSMO,0,1,0,,11102,111,5,1
652551.196800001,6860668.8897,44501,12122,5,17,652551.1968,6860668.8897,5,,RUE,NAVARRE,1,A,C,CE405,PARIS JAZZ CORNER,0,1,0,,10604,106,3,1
653048.679300003,6860432.9595,44503,12298,5,18,653048.6793,6860432.9595,31,,RUE,BUFFON,1,R,C,CD102,TOTAL CONSORTIUM CLAYTON,0,1,0,,10501,105,3,1
652744.283200003,6860050.5324,44505,12421,5,18,652744.2832,6860050.5324,15,,RUE,FOSSES SAINT MARCEL,1,R,C,CH106,L'AGRUME,0,1,0,,11101,111,5,1
652181.6809,6860682.0869,44506,12927,5,19,652181.6809,6860682.0869,9,,RUE,BLAINVILLE,1,R,C,CE302,*** NON RENSEIGNE ***,0,1,0,,10603,106,3,1
652046.052000001,6860210.6843,44507,13074,5,19,652046.052,6860210.6843,66,,RUE,CLAUDE BERNARD,1,R,C,CE103,LE FIGARO,0,1,0,,10601,106,3,1
652233.094300002,6860235.3414,44508,13106,5,19,652221.09588072,6860235.14663134,7,,RUE,ARBALETE,4,R,C,CI108,*** NON RENSEIGNE ***,0,1,0,,11201,112,8,1
652170.617799997,6859996.3745,44509,13137,5,19,652170.6178,6859996.3745,25,,RUE,BROCA,1,R,C,CH402,LE BROCA,0,1,0,,11104,111,5,1
652096.625799999,6859949.4774,44510,13207,5,19,652096.6258,6859949.4774,42,,RUE,BROCA,1,A,C,CH106,L'ANGOLO 42,0,1,0,,11101,111,5,1
651839.906000003,6860310.3847,44511,13270,5,19,651839.906,6860310.3847,73,,RUE,CLAUDE BERNARD,1,R,C,CH106,I DIAVOLETTI,0,1,0,,11101,111,5,1
651607.286799997,6860284.7832,44512,13327,5,19,651611.73348925,6860295.92891463,6,,PL,ALPHONSE LAVERAN,4,R,C,CC101,DU VAL DE GRACE,0,1,0,,10401,104,3,1
651423.515299998,6860138.8804,44513,13373,5,19,651423.5153,6860138.8804,92,,BD,PORT ROYAL,1,R,C,CA301,SUPER MARKET,0,1,0,,10202,102,2,1
651488.1642,6860594.3044,44514,13414,5,19,651488.1642,6860594.3044,109,,BD,SAINT MICHEL,1,R,C,SB101,LA TOUR IMMO,0,1,0,,10901,109,4,1
651803.375699997,6860356.7905,44515,13464,5,19,651803.3757,6860356.7905,78,,RUE,GAY LUSSAC,1,R,C,SA303,JB BAT RENOV',0,1,0,,10803,108,4,1
651642.323600002,6860928.7287,44517,13625,5,19,651643.58288387,6860924.93209571,5,,RUE,GAY LUSSAC,2,R,C,SB101,LAFORET IMMOBILIER,0,1,0,,10901,109,4,1
651801.501100004,6860970.8404,44518,13741,5,20,651801.5011,6860970.8404,12,,RUE,SOUFFLOT,1,A,C,CH303,LA CREPERIE,0,1,0,,11103,111,5,1
652230.4551,6860821.5709,44520,13797,5,20,652230.74596385,6860825.56031076,40,,RUE,DESCARTES,2,R,C,CH403,LE BATEAU IVRE,0,1,0,,11104,111,5,1
652230.188699998,6860813.2024,44521,13800,5,20,652230.56443817,6860817.1847135,42,,RUE,DESCARTES,2,R,C,CH103,MOMO,0,1,0,,11101,111,5,1
652198.509099998,6860739.1498,44522,13804,5,20,652198.5091,6860739.1498,12,,RUE,THOUIN,1,R,C,CH108,AMBIANCE DE L’INDE,0,1,0,,11101,111,5,1
652195.427500002,6860984.9154,44523,13811,5,20,652195.4275,6860984.9154,8,,RUE,DESCARTES,1,R,C,CH403,HURLING PUB,0,1,0,,11104,111,5,1
652132.224399999,6860995.4677,44524,13822,5,20,652132.2244,6860995.4677,5,,RUE,LAPLACE,1,R,C,SA205,NAN THAI SPA,0,1,0,,10802,108,4,1
652139.206299998,6860968.3377,44525,13829,5,20,652141.72954501,6860971.44144526,64,,RUE,MONTAGNE SAINTE GENEVIEVE,2,R,C,CH106,LA CAPANNINA,0,1,0,,11101,111,5,1
652183.596900001,6861134.9903,44526,13875,5,20,652183.5969,6861134.9903,20,,RUE,MONTAGNE SAINTE GENEVIEVE,1,A,C,CF101,BAZAR DES ECOLES,0,1,0,,10701,107,3,1
652038.3125,6861591.7623,44527,14403,5,20,652039.73162242,6861595.50209833,4,,RUE,PETIT PONT,2,R,C,CH303,WELCOME TO ISTANBUL,0,1,0,,11103,111,5,1
651965.582199998,6861600.6358,44528,14425,5,20,651965.5822,6861600.6358,11,B,RUE,XAVIER PRIVAS,1,R,C,CH403,ONZEBAR,0,1,0,,11104,111,5,1
651540.769299999,6861817.2062,44529,14650,6,21,651540.7693,6861817.2062,9,,RUE,CHRISTINE,1,R,C,CH101,CHEZ FERNAND,0,1,0,,11101,111,5,1
651465.961999997,6861855.1533,44530,14725,6,21,651469.83406564,6861856.15684754,22,,PAS,DAUPHINE,2,R,C,CE302,KETABI BOURDET,0,1,0,,10603,106,3,1
651480.567900002,6861946.977,44531,14775,6,21,651477.48317839,6861944.43053332,19,,RUE,GUENEGAUD,2,R,C,CE302,GALERIE CAMILLE POUFAUCON,0,1,0,,10603,106,3,1
651440.797799997,6861787.931,44532,14803,6,21,651440.7978,6861787.931,37,,RUE,MAZARINE,1,R,C,CH103,NAGANO,0,1,0,,11101,111,5,1
651375.246399999,6861890.3121,44533,14850,6,21,651375.2464,6861890.3121,3,,RUE,JACQUES CALLOT,1,R,C,CE302,GALERIE SEVERIN MALY,0,1,0,,10603,106,3,1
651407.669500001,6861879.8918,44534,14855,6,21,651407.6695,6861879.8918,48,,RUE,MAZARINE,1,R,C,CE302,3 CERISES SUR UNE ETAGERE,0,1,0,,10603,106,3,1
651353.187299997,6861762.1238,44535,14898,6,21,651353.1873,6861762.1238,73,,RUE,SEINE,1,R,C,CH303,STREET BANGKOK,0,1,0,,11103,111,5,1
651415.284500003,6861645.1911,44536,14960,6,21,651415.2845,6861645.1911,17,,RUE,GREGOIRE DE TOURS,1,R,C,CH101,SOURCE,0,1,0,,11101,111,5,1
651717.864100002,6861674.2321,44537,15054,6,21,651709.8772052,6861674.68982412,31,,RUE,SAINT ANDRE DES ARTS,3,R,C,CH106,BISTROT 20,0,1,0,,11101,111,5,1
651815.890299998,6861558.1293,44538,15089,6,21,651818.271965,6861565.76655552,14,,BD,SAINT MICHEL,3,R,C,CH303,PAUL,0,1,0,,11103,111,5,1
651777.512500003,6861439.0314,44539,15132,6,21,651779.88349882,6861446.67197358,22,,BD,SAINT MICHEL,3,R,C,CC301,VISION DESIGN,0,1,0,,10403,104,3,1
651384.378899999,6861906.8281,44540,15147,6,21,651384.3789,6861906.8281,6,,RUE,JACQUES CALLOT,1,R,C,CE302,LOEVEMBRUCK,0,1,0,,10603,106,3,1
651379.808899999,6861290.7536,44541,15496,6,22,651379.8089,6861290.7536,29,,RUE,TOURNON,1,R,C,CB105,L'ALCHIMISTE,0,1,0,,10301,103,3,1
651023.069499999,6861320.5805,44543,15917,6,22,651023.0695,6861320.5805,80,,RUE,BONAPARTE,1,R,C,CE302,MARIE DE HOLMSKY,0,1,0,,10603,106,3,1
650931.269299999,6861475.7314,44544,15990,6,23,650931.2693,6861475.7314,13,,RUE,VIEUX COLOMBIER,1,R,C,CB104,JENISA,0,1,0,,10301,103,3,1
650911.896300003,6861337.1271,44545,16021,6,23,650907.89630493,6861337.13338293,11,,RUE,MEZIERES,2,R,C,CD102,DEVON & DEVON,0,1,0,,10501,105,3,1
650973.834799998,6860726.2597,44546,16171,6,23,650977.02302884,6860728.67531521,4,,RUE,VAVIN,2,R,C,CB104,SESSUN,0,1,0,,10301,103,3,1
650897.750299998,6860656.0728,44547,16211,6,23,650891.32027529,6860651.313096,15,,RUE,VAVIN,3,R,C,CH401,BUBBLE TEACUP,0,1,0,,11104,111,5,1
650738.677699998,6860648.1791,44548,16397,6,23,650737.9295464,6860652.10851041,120,,BD,RASPAIL,2,R,C,CH303,GIROTTI,0,1,0,,11103,111,5,1
650437.176899999,6860748.9353,44549,16745,6,23,650439.34197209,6860752.29870049,146,B,RUE,RENNES,2,R,C,CB201,EDOUARD,0,1,0,,10302,103,3,1
650368.025700003,6860680.3108,44550,16752,6,23,650368.0257,6860680.3108,6,,PL,DIX HUIT JUIN 1940,1,R,C,SB201,LCL,0,1,0,,10902,109,4,1
650137.967600003,6860797.482,44551,16842,6,23,650137.9676,6860797.482,130,,RUE,VAUGIRARD,1,R,C,CH103,NAGOYA,0,1,0,,11101,111,5,1
650185.755999997,6860967.1934,44552,16934,6,23,650185.756,6860967.1934,106,,RUE,CHERCHE MIDI,1,R,C,CB109,CHERCHEMINIPPES,0,1,0,,10301,103,3,1
650853.631899998,6861590.0393,44553,17358,6,24,650852.19582194,6861586.30597979,35,,RUE,DRAGON,2,R,C,CH303,LILI'S BROWNIES,0,1,0,,11103,111,5,1
650833.036600001,6861703.6431,44555,17439,6,24,650831.53558524,6861699.93541141,63,,RUE,SAINTS PERES,2,R,C,CB104,SHADE,0,1,0,,10301,103,3,1
651127.559100002,6861643.212,44556,17532,6,24,651127.5591,6861643.212,6,,RUE,CISEAUX,1,R,C,CH103,MEE,0,1,0,,11101,111,5,1
651097.362599999,6861925.5375,44557,17706,6,24,651097.3626,6861925.5375,1,,RUE,SAINT BENOIT,1,A,C,CD103,BRUNO MOINARD EDITION,0,1,0,,10501,105,3,1
651177.738499999,6861791.7646,44558,17717,6,24,651177.7385,6861791.7646,10,,RUE,ABBAYE,1,R,C,CD101,GIORGETTI,0,1,0,,10501,105,3,1
651249.956699997,6862014.8739,44559,17822,6,24,651245.99239404,6862015.40707752,9,,RUE,BEAUX ARTS,2,R,C,CE302,GALERIE ALAIN BOVIS,0,1,0,,10603,106,3,1
651183.972099997,6862057.7097,44560,17890,6,24,651185.6168847,6862061.3558875,12,,RUE,BONAPARTE,2,R,C,CE302,YVES GASTOU,0,1,0,,10603,106,3,1
651132.375799999,6861946.223,44561,17895,6,24,651132.3758,6861946.223,28,,RUE,BONAPARTE,1,R,C,SA201,JEAN MARC JOUBERT,0,1,0,,10802,108,4,1
651035.785400003,6861982.7319,44562,17909,6,24,651035.7854,6861982.7319,50,,RUE,JACOB,1,R,C,CE302,L'ATELIER DIURNE,0,1,0,,10603,106,3,1
650834.086999997,6862282.0647,44563,17952,7,25,650832.41870402,6862278.42920986,7,,RUE,BEAUNE,2,R,C,CE302,*** NON RENSEIGNE ***,0,1,0,,10603,106,3,1
650937.429799996,6862134.6588,44564,18016,7,25,650937.4298,6862134.6588,10,,RUE,VERNEUIL,1,R,C,SA202,EN APARTE,0,1,0,,10802,108,4,1
650736.827600002,6862228.0544,44566,18130,7,25,650736.8276,6862228.0544,42,,RUE,VERNEUIL,1,R,C,CD401,REFLETS DES ARTS,0,1,0,,10504,105,3,1
650736.584200002,6862155.1845,44567,18150,7,25,650736.5842,6862155.1845,38,,RUE,UNIVERSITE,1,R,C,CB101,MARIADELAORDEN,0,1,0,,10301,103,3,1
650588.598899998,6862237.7961,44568,18183,7,25,650592.19315761,6862236.0407333,58,,RUE,UNIVERSITE,2,R,C,SA301,LHOPITEAU,0,1,0,,10803,108,4,1
650734.6052,6861550.6528,44570,18440,7,25,650734.6052,6861550.6528,78,,RUE,SAINTS PERES,1,R,C,CB303,L BARBIER,0,1,0,,10303,103,3,1
650566.540799998,6861863.3953,44572,18512,7,25,650564.29362187,6861860.0861928,9,,RUE,LUYNES,2,R,C,SA201,HANDMADE,0,1,0,,10802,108,4,1
650483.622199997,6861981.3236,44573,18596,7,25,650483.6222,6861981.3236,3,,RUE,PAUL LOUIS COURIER,1,R,C,CD205,JKC,0,1,0,,10502,105,3,1
650426.939499997,6861878.8892,44574,18656,7,25,650426.9395,6861878.8892,67,,RUE,GRENELLE,1,A,C,CC201,BAC GRENELLE,0,1,0,,10402,104,3,1
650390.915299997,6861728.4864,44575,18710,7,25,650390.74989031,6861724.48982151,93,,RUE,BAC,2,R,C,CB205,PHI 1.618,0,1,0,,10302,103,3,1
650422.132700004,6861626.5443,44576,18726,7,25,650422.1327,6861626.5443,6,,RUE,COMMAILLE,1,R,C,CF201,L'ARTISAN FLEURISTE,0,1,0,,10702,107,3,1
650545.386299998,6861517.4275,44577,18753,7,25,650549.3847792,6861517.53779083,4,,RUE,BABYLONE,2,R,C,CB107,KIWI SAINT-TROPEZ,0,1,0,,10301,103,3,1
649939.943499997,6861521.914,44578,18855,7,26,649939.9435,6861521.914,56,,RUE,BABYLONE,1,R,C,CH106,O'SOLEIL DE NAPLES,0,1,0,,11101,111,5,1
650361.894599997,6862313.3186,44579,18954,7,26,650363.99470427,6862316.72294458,20,,RUE,BELLECHASSE,2,R,C,CH201,LE VIN DE BELLE CHASSE,0,1,0,,11102,111,5,1
650349.558300003,6862392.1851,44580,18990,7,26,650349.5583,6862392.1851,7,,RUE,SOLFERINO,1,A,C,CB110,BAUDOU,0,1,0,,10301,103,3,1
650030.587800004,6862168.6787,44581,19038,7,26,650030.5878,6862168.6787,2,,RUE,CASIMIR PERIER,1,A,C,CH101,LE BASILIC,0,1,0,,11101,111,5,1
649972.148999996,6862441.4884,44582,19088,7,26,649972.74092824,6862445.44436018,6,,RUE,BOURGOGNE,2,R,C,CE302,NAILA DE MONTBRISON,0,1,0,,10603,106,3,1
650118.056900002,6861190.6973,44584,19199,7,27,650116.89342302,6861194.52435126,82,,RUE,VANEAU,2,R,C,CA111,ETABLISSEMENTS VINICOLES DE FRANCE,0,1,0,,10201,102,2,1
649438.496399999,6861482.2981,44586,19368,7,27,649438.4964,6861482.2981,39,,AV,DUQUESNE,1,A,C,CH201,LE BISTROT D'ELEONORE ET MAXENCE,0,1,0,,11102,111,5,1
649200.429300003,6861852.6256,44587,19446,7,28,649200.4293,6861852.6256,32,,RUE,CHEVERT,1,R,C,CB102,FAUBOURG SAINT-SULPICE,0,1,0,,10301,103,3,1
649150.377599999,6861888.6207,44588,19474,7,28,649150.3776,6861888.6207,31,,AV,LA MOTTE PICQUET,1,R,C,CA103,J.M. BRETTEAU,0,1,0,,10201,102,2,1
649039.872199997,6861913.3519,44589,19606,7,28,649041.08101385,6861909.53892622,81,,AV,BOSQUET,2,R,C,CH101,VESPER,0,1,0,,11101,111,5,1
649178.321800001,6862408.3284,44591,19960,7,28,649178.3218,6862408.3284,78,,RUE,SAINT DOMINIQUE,1,R,C,CB302,COMPTOIR NATIONAL DE L'OR,0,1,0,,10303,103,3,1
648803.149899997,6862275.1858,44592,20059,7,28,648803.1499,6862275.1858,112,,RUE,SAINT DOMINIQUE,1,R,C,CA103,MAISON BERGERON,1,1,0,,10201,102,2,1
648607.957500003,6862207.6888,44593,20322,7,28,648605.09034465,6862210.4779612,40,,AV,LA BOURDONNAIS,2,R,C,SB101,*** NON RENSEIGNE ***,0,1,0,,10901,109,4,1
648533.490199998,6862319.106,44594,20351,7,28,648533.4902,6862319.106,31,,AV,LA BOURDONNAIS,1,R,C,CH106,LA PICCOLINA,0,1,0,,11101,111,5,1
648689.8618,6862450.684,44595,20390,7,28,648690.66132389,6862454.60328074,16,,AV,RAPP,2,R,C,CH101,LINETTE,0,1,0,,11101,111,5,1
648703.639899999,6862515.0677,44596,20395,7,28,648703.6399,6862515.0677,6,,AV,RAPP,1,R,C,CH106,CAFE TRATTORIA,0,1,0,,11101,111,5,1
648743.920900002,6863609.8754,44599,20847,8,29,648744.14906439,6863605.88191268,42,,AV,GEORGE V,2,R,C,CB205,HERMES,0,1,0,,10302,103,3,1
648763.870099999,6863629.3562,44600,20852,8,29,648760.54810546,6863631.58428265,1,,RUE,VERNET,2,R,C,CA101,LA MAISON DU CAVIAR,0,1,0,,10201,102,2,1
649014.5911,6863301.5308,44601,20921,8,29,649014.5911,6863301.5308,23,,RUE,FRANCOIS IER,1,R,C,CA105,FOUQUET,0,1,0,,10201,102,2,1
648581.405900002,6863429.2241,44602,21114,8,29,648581.4059,6863429.2241,46,,AV,MARCEAU,1,A,C,SA505,PRIVILEGES VOYAGES,0,1,0,,10805,108,4,1
648588.899499997,6864416.1646,44603,21226,8,30,648596.18150497,6864412.85213813,270,,RUE,FAUBOURG SAINT HONORE,3,R,C,CH302,L'ATELIER LIBANAIS,0,1,0,,11103,111,5,1
648840.954099998,6864537.5386,44604,21242,8,30,648840.9541,6864537.5386,61,,BD,COURCELLES,1,R,C,CG205,*** NON RENSEIGNE ***,0,1,0,,11002,110,3,1
648989.426299997,6864135.9617,44605,21386,8,30,648989.4263,6864135.9617,181,,RUE,FAUBOURG SAINT HONORE,1,R,C,CH103,SUSHI 2007,0,1,0,,11101,111,5,1
649512.747699998,6863658.5434,44606,22330,8,30,649512.7477,6863658.5434,22,,RUE,JEAN MERMOZ,1,R,C,CC102,KINOVAHAIRLACEWIG PARIS,0,1,0,,10401,104,3,1
649535.559299998,6863692.493,44607,22337,8,30,649535.5593,6863692.493,5,,RUE,RABELAIS,1,A,C,CH101,KAVOD,0,1,0,,11101,111,5,1
649403.862000003,6863731.0376,44608,22415,8,30,649403.862,6863731.0376,18,,AV,FRANKLIN D  ROOSEVELT,1,A,C,CH201,DS CAFE,0,1,0,,11102,111,5,1
649377.567199998,6863588.7105,44610,22603,8,30,649377.5672,6863588.7105,49,B,AV,FRANKLIN D  ROOSEVELT,1,R,C,CC101,PHARMACIE DU ROND POINT DES CHAMPS ELYSEES,0,1,0,,10401,104,3,1
649681.044799998,6863697.5414,44611,22691,8,31,649679.11472678,6863694.03785646,24,,AV,MATIGNON,2,R,C,CD401,MARC-ARTHUR KOHN,0,1,0,,10504,105,3,1
649993.564199999,6863533.8955,44612,22718,8,31,649993.5642,6863533.8955,43,,RUE,FAUBOURG SAINT HONORE,1,R,C,CB104,APOSTROPHE,0,1,0,,10301,103,3,1
650402.827699997,6863348.435,44614,22849,8,31,650406.39867264,6863346.63273631,420,,RUE,SAINT HONORE,2,R,C,CE302,COLETTE DUBOIS,0,1,0,,10603,106,3,1
650515.9881,6863635.7536,44615,22872,8,31,650515.9881,6863635.7536,32,,PL,MADELEINE,1,R,C,CB104,FROM FUTURE,0,1,0,,10301,103,3,1
650612.924199998,6863928.4691,44616,23080,8,31,650613.45391759,6863932.43386976,35,,RUE,TRONCHET,2,R,C,CC202,GUERLAIN,0,1,0,,10402,104,3,1
650281.498400003,6863933.1739,44618,23255,8,31,650281.4984,6863933.1739,58,,RUE,MATHURINS,1,R,C,CH303,ILIA,0,1,0,,11103,111,5,1
650209.393200003,6863919.2362,44619,23278,8,31,650209.3932,6863919.2362,30,,BD,MALESHERBES,1,A,C,SA505,KUONI,0,1,0,,10805,108,4,1
650264.248099998,6863920.7467,44620,23280,8,31,650260.26126592,6863921.07097457,55,,RUE,MATHURINS,2,R,C,SA202,GOLD EMPIRE SPA,0,1,0,,10802,108,4,1
650157.553999998,6863924.5993,44621,23619,8,31,650157.554,6863924.5993,1,,RUE,ROQUEPINE,1,R,C,CH303,LABEL FERME,0,1,0,,11103,111,5,1
649874.5933,6863985.4691,44622,23709,8,31,649874.5933,6863985.4691,23,,RUE,LA BOETIE,1,R,C,SB101,PATRIMOINE INVESTISSEMENT,0,1,0,,10901,109,4,1
649291.3829,6864195.0298,44624,23984,8,32,649291.3829,6864195.0298,38,,RUE,COURCELLES,1,R,C,SA203,NAIL VERSION,0,1,0,,10802,108,4,1
649353.422399998,6864375.1199,44625,23992,8,32,649353.4224,6864375.1199,41,,RUE,LISBONNE,1,R,C,CH201,LE MONCEAU,0,1,0,,11102,111,5,1
649947.998499997,6864026.4791,44626,24379,8,32,649947.9985,6864026.4791,14,,RUE,LA BOETIE,1,A,C,CH303,MISTER GARDEN,0,1,0,,11103,111,5,1
650332.505199999,6864155.8188,44627,24441,8,32,650332.79974508,6864163.81337586,5,,RUE,JOSEPH SANSBOEUF,3,R,C,CC301,JOHANN OPTIQUE,0,1,0,,10403,104,3,1
650107.107799999,6864670.8176,44629,24706,8,32,650107.1078,6864670.8176,23,,RUE,CONSTANTINOPLE,1,R,C,CE407,ZYTECH,0,1,0,,10604,106,3,1
650039.377599999,6864705.1083,44630,24715,8,32,650035.7941325,6864706.88559026,29,,RUE,CONSTANTINOPLE,2,R,C,CF201,*** NON RENSEIGNE ***,0,1,0,,10702,107,3,1
650480.473499998,6864775.7169,44635,25135,8,32,650480.4735,6864775.7169,18,,RUE,TURIN,1,R,C,CB302,PETRE JEAN LUC LOUIS,0,1,0,,10303,103,3,1
650611.732799999,6864613.6198,44636,25199,8,32,650611.7328,6864613.6198,20,,RUE,LIEGE,1,A,C,SB201,HSBC,0,1,0,,10902,109,4,1
650629.875399999,6864440.4986,44637,25220,8,32,650629.8754,6864440.4986,23,,RUE,AMSTERDAM,1,A,C,CA103,MI DO RE,0,1,0,,10201,102,2,1
650633.735799998,6864550.7857,44638,25236,8,32,650633.84120583,6864554.78431096,39,,RUE,AMSTERDAM,2,R,C,CB107,SAGA DES MARQUES,0,1,0,,10301,103,3,1
650593.859499998,6864444.0001,44639,25266,8,32,650601.03386367,6864440.46053704,44,,RUE,LONDRES,3,R,C,CH106,LHOTSE,0,1,0,,11101,111,5,1
650651.484300002,6864657.7272,44640,25398,9,33,650651.4843,6864657.7272,64,,RUE,AMSTERDAM,1,R,C,CB201,1 PAS DE PLUS,0,1,0,,10302,103,3,1
650660.521300003,6864907.2829,44641,25445,9,33,650660.5213,6864907.2829,94,,RUE,AMSTERDAM,1,R,C,SA404,THEATRO,0,1,0,,10804,108,4,1
650797.805100001,6864661.3483,44643,25650,9,33,650797.8051,6864661.3483,48,,RUE,CLICHY,1,R,C,CH303,ARCADIA,0,1,0,,11103,111,5,1
650781.004699998,6864718.0358,44644,25654,9,33,650782.17285223,6864714.21017321,54,,RUE,CLICHY,2,R,C,SA301,L'APARTHE,0,1,0,,10803,108,4,1
651039.388099998,6864478.3111,44646,25833,9,33,651039.3881,6864478.3111,9,B,RUE,JEAN BAPTISTE PIGALLE,1,R,C,CH106,L'INATTENDU,0,1,0,,11101,111,5,1
651208.322999999,6864697.4179,44647,25849,9,33,651204.53527948,6864698.70365786,1,,RUE,CHAPTAL,2,R,C,CH106,LA PADELLINA,0,1,0,,11101,111,5,1
651211.838,6864727.0735,44648,25903,9,33,651211.838,6864727.0735,1,,RUE,PIERRE FONTAINE,1,A,C,CC101,PHARMACIE DES THEATRES,0,1,0,,10401,104,3,1
651189.392700002,6864770.9064,44649,25913,9,33,651189.3927,6864770.9064,9,,RUE,PIERRE FONTAINE,1,R,C,CH302,FONTAINE FOOD,0,1,0,,11103,111,5,1
651137.272399999,6864872.668,44651,25932,9,33,651133.56355686,6864879.75633426,25,,RUE,PIERRE FONTAINE,3,R,C,CH403,SOUTH PIGALLE,0,1,0,,11104,111,5,1
651404.958700001,6864802.3052,44652,26189,9,33,651403.6109761,6864806.0713174,5,,RUE,FROCHOT,2,R,C,CE502,SEX SHOP,0,1,0,,10605,106,3,1
651595.235600002,6864607.9577,44653,26237,9,33,651598.18740909,6864619.58898639,41,,RUE,MARTYRS,4,R,C,CF201,LA GARDE CHAMPETRE,0,1,0,,10702,107,3,1
651485.413800001,6864724.6825,44654,26265,9,33,651481.56492808,6864725.77162119,19,,RUE,VICTOR MASSE,2,R,C,CF201,DEBEAULIEU,0,1,0,,10702,107,3,1
651432.899499997,6864284.8009,44657,26668,9,34,651432.8995,6864284.8009,11,,RUE,SAINT LAZARE,1,R,C,SB101,LZR,0,1,0,,10901,109,4,1
651373.719400004,6864266.6112,44658,26683,9,34,651373.7194,6864266.6112,31,,RUE,SAINT GEORGES,1,R,C,CH303,EAT FRESH,0,1,0,,11103,111,5,1
651473.797399998,6864120.7689,44659,26718,9,34,651476.6577677,6864132.42301072,43,,RUE,LAFFITTE,4,R,C,CH303,MAJOUJA,0,1,0,,11103,111,5,1
651273.764300004,6863999.3999,44660,26776,9,34,651273.7643,6863999.3999,43,,RUE,PROVENCE,2,CI,C,CE304,LA POSTE D'AUTREFOIS,0,1,0,,10603,106,3,1
651074.616400003,6864116.0342,44661,26935,9,34,651074.6164,6864116.0342,73,,RUE,VICTOIRE,1,R,C,CH201,LE RELAIS DE LA VICTOIRE,0,1,0,,11102,111,5,1
650961.277800001,6864213.4935,44662,27023,9,34,650961.2778,6864213.4935,75,,RUE,SAINT LAZARE,1,R,C,SB201,LCL,0,1,0,,10902,109,4,1
650610.704899997,6863601.5074,44663,27358,9,34,650611.65564357,6863605.39276828,5,,RUE,GODOT DE MAUROY,2,R,C,SA201,*** NON RENSEIGNE ***,0,1,0,,10802,108,4,1
650668.689400002,6863830.1409,44664,27398,9,34,650669.64217773,6863834.02576996,41,,RUE,GODOT DE MAUROY,2,R,C,CH303,CHICHISAN,0,1,0,,11103,111,5,1
650613.893200003,6863829.7801,44665,27469,9,34,650613.22543768,6863825.83623217,40,,RUE,VIGNON,2,R,C,CB104,WEILL,0,1,0,,10301,103,3,1
650718.881999999,6863794.6794,44666,27523,9,34,650718.882,6863794.6794,37,,RUE,CAUMARTIN,1,R,C,SB201,CAIXA GERAL DE DEPOSITOS,0,1,0,,10902,109,4,1
650633.2795,6863643.0587,44667,27537,9,34,650633.2795,6863643.0587,16,,RUE,GODOT DE MAUROY,1,R,C,CH303,GRAINETTE,0,1,0,,11103,111,5,1
651657.1285,6863979.3368,44669,28099,9,35,651657.1285,6863979.3368,13,,RUE,PROVENCE,1,R,C,SA302,HALIMI TISSAGE,0,1,0,,10803,108,4,1
651620.9991,6864071.7036,44671,28155,9,35,651620.9991,6864071.7036,48,,RUE,LA FAYETTE,1,R,C,SA201,INITIAL,0,1,0,,10802,108,4,1
651864.942699999,6863869.3687,44673,28454,9,35,651860.94581131,6863869.52643647,13,,RUE,MONTYON,2,R,C,CC102,LABORATOIRE DE PROTHESE DENTAIRE,0,1,0,,10401,104,3,1
652021.607900001,6864181.4066,44674,28624,9,35,652013.65099808,6864182.2358839,19,,RUE,BLEUE,3,R,C,SA201,NALINI,0,1,0,,10802,108,4,1
652042.292000003,6864644.0313,44678,29477,9,36,652042.292,6864644.0313,57,,RUE,ROCHECHOUART,1,R,C,SA205,CHOK MONKKON,0,1,0,,10802,108,4,1
652076.973899998,6864885.8242,44679,29715,9,36,652076.9739,6864885.8242,79,,RUE,ROCHECHOUART,1,A,C,CA103,AU CAPRICE GOURMAND,0,1,0,,10201,102,2,1
